cif;ciudad;cliente;codigo;cp;direccion;email;id;lat;lng;Nombre;notas;Provincia;Regimen;Telefono
;SUECA;;46008091;46410;CL.  LA PUNTA, 15-17;46008091@edu.gva.es;;39,203297;-0,309504;CENTRE PRIVAT MARÍA AUXILIADORA;;València;Priv. Conc.;961702951
Q9655331H;SUECA;;46008108;46410;CL.  JUAN ALBEROLA BELTRÁN, S/N;46008108@edu.gva.es;;39,207234;-0,301563;CEE PÚB. MIQUEL BURGUERA;;València;Púb.;961719000
;SUECA;;46008111;46410;CL.  HUMANISTA LUIS VIVES, 6;46008111@edu.gva.es;;39,20097;-0,303481;CENTRE PRIVAT LUIS VIVES;;València;Priv. Conc.;961701621
;SUECA;;46008133;46410;AV.  BERNARDO ALIÑO, 4;46008133@edu.gva.es;;39,201963;-0,307628;CENTRE PRIVAT UNIÓN CRISTIANA;;València;Priv. Conc.;961703832
;SUECA;;46008145;46410;CL.  NUESTRA SEÑORA DE FÁTIMA, 3;46008145@edu.gva.es;;39,197324;-0,310053;CENTRE PRIVAT NUESTRA SEÑORA DE FÁTIMA;;València;Priv. Conc.;961712689
;SUECA;;46008157;46410;CL.  LA VALLDIGNA, 18;46008157@edu.gva.es;;39,199452;-0,314838;CENTRE PRIVAT E. JARDÍN ATENEO SUECO DEL SOCORRO;;València;Priv. Conc.;961702935
;SUECA;;46008169;46410;PZ.  SAN PEDRO, 5;46008169@edu.gva.es;;39,201672;-0,310246;CENTRE PRIVAT LA ENCARNACIÓN;;València;Priv. Conc.;961700325
Q9655333D;SUECA;;46008170;46410;AV.  DE ESPAÑA, 127;46008170@edu.gva.es;;39,202204;-0,317402;CEIP CERVANTES;;València;Púb.;961719030
Q9655332F;SUECA;;46008182;46410;CL.  LES ESCOLES, S/N;46008182@edu.gva.es;;39,205197;-0,309286;CEIP CARRASQUER;;València;Púb.;961719035
Q9655340I;TAVERNES BLANQUES;;46008261;46016;CL.  REYES CATÓLICOS, 2;46008261@edu.gva.es;;39,506755;-0,361155;EI SAN RAFAEL;;València;Púb.;961205570
Q9655116C;TAVERNES BLANQUES;;46008273;46016;AV.  REI EN JAUME, S/N;46008273@edu.gva.es;;39,503478;-0,363273;CEP 9 D'OCTUBRE;;València;Púb.;962566880
;TAVERNES DE LA VALLDIGNA;;46008285;46760;CL.  DOLORES ROJAS, 3;46008285@edu.gva.es;;39,071587;-0,265931;CENTRE PRIVAT SAN JOSÉ;;València;Priv. Conc.;962821207
;TAVERNES DE LA VALLDIGNA;;46008315;46760;CL.  SAN JOSÉ, 58;46008315@edu.gva.es;;39,070746;-0,271921;CENTRE PRIVAT PARROQUIAL SAN JOSÉ-PATRONATO;;València;Priv. Conc.;962821916
Q9655013B;TAVERNES DE LA VALLDIGNA;;46008327;46760;CL.  JARDINS, S/N;46008327@edu.gva.es;;39,074835;-0,268081;CEIP DIVINA AURORA;;València;Púb.;962826600
Q9655343C;TAVERNES DE LA VALLDIGNA;;46008339;46760;CL.  CID CAMPEADOR, 2;46008339@edu.gva.es;;39,075795;-0,261249;CEIP MAGRANER;;València;Púb.;962826480
Q9655341G;TAVERNES DE LA VALLDIGNA;;46008340;46760;CL.  CAMÍ DE LA DULA, 31;46008340@edu.gva.es;;39,077126;-0,25942;IES JAUME II EL JUST;;València;Púb.;962829995
;TAVERNES DE LA VALLDIGNA;;46008352;46760;CL.  SAN LUIS, 89;46008352@edu.gva.es;;39,076559;-0,262846;CENTRE PRIVAT FP  ACADEMIA ALMI;;València;Priv. Conc.;962820229
Q9655344A;TAVERNES DE LA VALLDIGNA;;46008364;46760;CL.  CANTALOT, 11;46008364@edu.gva.es;;39,070059;-0,275456;CEIP SANT MIQUEL;;València;Púb.;962826605
;TORRENT - MONTE VEDAT;;46008443;46901;CR.  DE LA ALBERCA, KM. 51, ;46008443@edu.gva.es;;39,416303;-0,499642;CENTRE PRIVAT JULIO VERNE;;València;Priv.;961551698
;TORRENT - MONTE VEDAT;;46008522;46901;CL.  FONT DE MANYES, 2;46008522@edu.gva.es;;39,416005;-0,495211;CEE PRIV. SQUEMA;;València;Priv. Conc.;961550462
;TORRENT;;46008546;46900;CL.  MAESTRO GINER, 20;46008546@edu.gva.es;;39,438289;-0,46266;CENTRE PRIVAT SAN JOSÉ Y SANTA ANA;;València;Priv. Conc.;961550574
;TORRENT;;46008561;46900;CM.  REIAL, 120;46008561@edu.gva.es;;39,433724;-0,480931;CENTRE PRIVAT SANTO TOMÁS DE AQUINO;;València;Priv. Conc.;961552194
;TORRENT;;46008649;46900;AV.  AL VEDAT, 188;46008649@edu.gva.es;;39,424844;-0,484541;CENTRE PRIVAT MADRE SACRAMENTO;;València;Priv. Conc.;961551571
;TORRENT;;46008650;46900;CL.  CAMINO DEL REALÓN, 19;46008650@edu.gva.es;;39,410841;-0,467972;CENTRE PRIVAT EL VEDAT;;València;Priv. Conc.;961580544
;TORRENT;;46008662;46900;AV.  PADRE PRUDENCIO PALMERA, 10;46008662@edu.gva.es;;39,432485;-0,464424;CENTRE PRIVAT NUESTRA SEÑORA DEL MONTE SIÓN;;València;Priv. Conc.;961555252
;TORRENT;;46008674;46900;PZ.  DOMINICAL, 6;46008674@edu.gva.es;;39,43229;-0,466903;CENTRE PRIVAT MARÍA AUXILIADORA;;València;Priv. Conc.;961550326
;TORRENT;;46008686;46900;PZ.  DE LES CORTS VALENCIANES, 15;46008686@edu.gva.es;;39,436466;-0,467423;CENTRE PRIVAT LA PURÍSIMA;;València;Priv. Conc.;961551121
Q9655362C;TORRENT;;46008698;46900;CL.  GABRIELA MISTRAL, 4;46008698@edu.gva.es;;39,438497;-0,460653;CEIP VIRGEN DEL ROSARIO;;València;Púb.;961205120
Q9655109H;TORRENT;;46008704;46900;CL.  DOCTOR FRANCISCO ROSELLO, 25;46008704@edu.gva.es;;39,435754;-0,470663;CEIP LOPE DE VEGA;;València;Púb.;961205530
Q9655357C;TORRENT;;46008716;46900;PD.  L'ALTER, 31;46008716@edu.gva.es;;39,442557;-0,469708;CEIP JUAN XXIII;;València;Púb.;962565260
Q9655145B;TORRENT;;46008728;46900;CL.  PADRE MÉNDEZ, 149;46008728@edu.gva.es;;39,42806;-0,475518;CEIP SANT PASQUAL;;València;Púb.;961205440
Q9655353B;TORRENT;;46008731;46900;CL.  SIMANCAS, 1;46008731@edu.gva.es;;39,43316;-0,479229;CEIP FEDERICO MAICAS;;València;Púb.;961205725
Q9655360G;TORRENT;;46008741;46900;CL.  SAN JUAN BAUTISTA, 22;46008741@edu.gva.es;;39,430624;-0,465417;CEIP SAN JUAN BAUTISTA;;València;Púb.;961205540
Q9655354J;TORRENT;;46008753;46900;CL.  FRAY LUIS AMIGÓ, 41;46008753@edu.gva.es;;39,433483;-0,463926;IES TIRANT LO BLANC;;València;Púb.;961206170
;TORRENT;;46008777;46900;CL.  DOCTOR GÓMEZ FERRER, 112;46008777@edu.gva.es;;39,442871;-0,461795;CEE PRIV. TORREPINOS;;València;Priv. Conc.;961551719
Q9655128H;TORRENT;;46008790;46900;CL.  PADRE MÉNDEZ, 153;46008790@edu.gva.es;;39,4282;-0,475564;CEE PÚB. LA ENCARNACIÓN;;València;Púb.;961205715
Q9655364I;TOUS;;46008820;46269;CL.  PÉREZ GALDÓS, 15;46008820@edu.gva.es;;39,141195;-0,589458;CEIP SANTA BÁRBARA;;València;Púb.;962457800
Q9655367B;TURÍS;;46008868;46389;CL.  RAMÓN Y CAJAL, 18;46008868@edu.gva.es;;39,391914;-0,710109;CEIP JOAQUÍN MUÑOZ;;València;Púb.;961808355
;UTIEL;;46008911;46300;CL.  CAMINO, 5;46008911@edu.gva.es;;39,565611;-1,204612;CENTRO PRIVADO SANTA ANA;;València;Priv. Conc.;962171140
Q9655368J;UTIEL;;46008935;46300;AV.  DE LAS ALDEAS, 10;46008935@edu.gva.es;;39,564537;-1,199524;CEIP CANÓNIGO MUÑOZ;;València;Púb.;962169120
Q9655001G;UTIEL;;46008960;46300;CL.  CELADILLA, 1;46008960@edu.gva.es;;39,572227;-1,207885;CEIP ENRIQUE RAMBAL;;València;Púb.;962169110
Q9655370F;UTIEL;;46008972;46300;AV.  VENTA DEL MORO, 1;46008972@edu.gva.es;;39,572728;-1,209773;IES MIGUEL BALLESTEROS VIANA;;València;Púb.;962169255
Q9655369H;UTIEL;;46008984;46300;PS.  ALAMEDA, S/N;46008984@edu.gva.es;;39,567464;-1,212788;IES ALAMEDA;;València;Púb.;962169250
Q9655012D;VALÈNCIA - BENIFARAIG;;46009009;46016;CL.  ALQUERIA GILET, S/N;46009009@edu.gva.es;;39,530236;-0,380702;CEIP MANUEL GONZÁLEZ MARTÍ;;València;Púb.;962566390
;VALÈNCIA - BENIMAMET-BENIFERRI;;46009034;46035;CL.  CAMPAMENT, 57-59;46009034@edu.gva.es;;39,500783;-0,424052;CENTRE PRIVAT EL AVE MARÍA;;València;Priv. Conc.;963643811
Q9655573E;VALÈNCIA - BENIMAMET-BENIFERRI;;46009061;46035;CM.  VIEJO DE PATERNA, S/N;46009061@edu.gva.es;;39,494128;-0,418744;CEIP CAMI DE L'HORTA;;València;Púb.;962566400
Q9655572G;VALÈNCIA - BENIMAMET-BENIFERRI;;46009071;46035;CL.  RAFAEL TENES ESCRICH, 56;46009071@edu.gva.es;;39,501158;-0,411872;CEIP BENIMÀMET;;València;Púb.;962566410
;VALÈNCIA;;46009150;46026;CL.  FORTUNA, S/N;46009150@edu.gva.es;;39,428261;-0,364987;CENTRE PRIVAT NUESTRA SEÑORA DEL ROSARIO;;València;Priv. Conc.;963960743
Q9655576H;VALÈNCIA - MASARROCHOS;;46009216;46112;CL.  SENENT IBAÑEZ, S/N;46009216@edu.gva.es;;39,540712;-0,405625;CEIP JOSÉ SENENT;;València;Púb.;962566440
;VALÈNCIA;;46009368;46026;CL.  INGENIERO JOAQUÍN BENLLOCH, 45;46009368@edu.gva.es;;39,451699;-0,375166;CENTRE PRIVAT MARTÍ SOROLLA;;València;Priv. Conc.;963730103
;VALÈNCIA;;46009371;46001;CL.  CARNICEROS, 6;46009371@edu.gva.es;;39,474018;-0,382322;CENTRE PRIVAT ESCUELAS PÍAS;;València;Priv. Conc.;963915800
;VALÈNCIA;;46009460;46003;CL.  MURO SANTA ANA, 5;46009460@edu.gva.es;;39,478871;-0,374898;CENTRE PRIVAT SAGRADO CORAZÓN DE JESÚS -CARMELITAS-;;València;Priv. Conc.;963910512
;VALÈNCIA;;46009472;46003;CL.  PADRE HUÉRFANOS, 3;46009472@edu.gva.es;;39,479735;-0,37798;CENTRE PRIVAT GRAN ASOCIACIÓN;;València;Priv. Conc.;963911791
;VALÈNCIA;;46009526;46003;CL.  GOBERNADOR VIEJO, 23;46009526@edu.gva.es;;39,47544;-0,371341;CENTRE PRIVAT ESCOLANÍA NTRA.SRA.DESAMPARADOS;;València;Priv. Conc.;963918434
;VALÈNCIA;;46009654;46005;CL.  PEDRO III EL GRANDE, 46;46009654@edu.gva.es;;39,463353;-0,367229;CENTRE PRIVAT CENTRO DE ESTUDIOS GARCÍA BROCH;;València;Priv. Conc.;963732057
;VALÈNCIA;;46009666;46005;CL.  JOAQUIN COSTA, 10;46009666@edu.gva.es;;39,46658;-0,36772;CENTRE PRIV. ED. INFANTIL LOS ÁNGELES;;València;Priv. Conc.;963325044
;VALÈNCIA;;46009708;46005;CL.  DOCTOR SUMSI, 5;46009708@edu.gva.es;;39,462986;-0,368761;CENTRE PRIVAT SAN JOSÉ HH. FRANCISCANAS DE LA INMACULADA;;València;Priv. Conc.;963733084
;VALÈNCIA;;46009711;46004;CL.  ISABEL LA CATÓLICA, 25;46009711@edu.gva.es;;39,467464;-0,369413;CENTRE PRIVAT SAN VICENTE FERRER-DOMINICOS;;València;Priv. Conc.;963536600
;VALÈNCIA;;46009721;46005;CL.  SALAMANCA, 55;46009721@edu.gva.es;;39,463648;-0,362345;CENTRE PRIVAT NUESTRA SEÑORA DE LORETO;;València;Priv. Conc.;963331029
;VALÈNCIA;;46009733;46005;CL.  SALAMANCA, 45;46009733@edu.gva.es;;39,464985;-0,363383;CENTRE PRIVAT SAGRADO CORAZÓN HH. MARISTAS;;València;Priv. Conc.;963742011
;VALÈNCIA;;46009812;46006;CL.  VILLAHERMOSA, 6;46009812@edu.gva.es;;39,460169;-0,362999;CENTRE PRIVAT LICEO CORBI;;València;Priv. Conc.;963331880
;VALÈNCIA;;46009824;46006;CL.  ZAPADORES, 30;46009824@edu.gva.es;;39,457825;-0,368654;CENTRE PRIVAT SAN LUIS GONZAGA;;València;Priv. Conc.;963333269
;VALÈNCIA;;46009848;46006;CL.  CARLOS CERVERA, 9;46009848@edu.gva.es;;39,462803;-0,372461;CENTRE PRIVAT FP OLLER 1;;València;Priv. Conc.;963748494
;VALÈNCIA;;46009903;46026;CL.  BERNAT Y DESCOLL, 46;46009903@edu.gva.es;;39,451214;-0,378273;CENTRE PRIVAT ACADEMIA JARDÍN;;València;Priv. Conc.;963333736
;VALÈNCIA;;46009964;46017;CL.  CARRICOLA, 7;46009964@edu.gva.es;;39,452211;-0,387137;CENTRE PRIVAT LUIS DE SANTÁNGEL;;València;Priv. Conc.;963776464
;VALÈNCIA;;46010061;46017;CL.  CARTERS, 22-24;46010061@edu.gva.es;;39,4537;-0,388287;CENTRE PRIV. ED. INFANTIL CONCHA ESPINA I;;València;Priv. Conc.;963571411
;VALÈNCIA;;46010127;46007;CL.  ALBACETE, 5;46010127@edu.gva.es;;39,464886;-0,38259;CENTRE PRIVAT SANTO TOMÁS DE VILLANUEVA;;València;Priv. Conc.;963411999
;VALÈNCIA;;46010164;46007;CL.  SALAS QUIROGA, 9;46010164@edu.gva.es;;39,46533;-0,385627;CENTRE PRIVAT NUESTRA SEÑORA DEL SOCORRO;;València;Priv. Conc.;963841119
;VALÈNCIA;;46010191;46018;CL.  AYORA, 24;46010191@edu.gva.es;;39,465462;-0,39296;CENTRE PRIVAT ESCLAVAS DE MARÍA;;València;Priv. Conc.;963851609
;VALÈNCIA;;46010221;46008;GV.  FERNANDO EL CATÓLICO, 37;46010221@edu.gva.es;;39,472724;-0,387036;CENTRE PRIVAT JESÚS MARÍA;;València;Priv. Conc.;963850900
;VALÈNCIA;;46010231;46008;GV.  FERNANDO EL CATÓLICO, 23;46010231@edu.gva.es;;39,470935;-0,385999;CENTRE PRIVAT ESCOLÀPIES VALÈNCIA;;València;Priv. Conc.;963852331
;VALÈNCIA;;46010243;46008;CL.  GONZÁLEZ MARTÍ, 4;46010243@edu.gva.es;;39,473753;-0,393716;CENTRE PRIVAT INMACULADO CORAZÓN DE MARÍA;;València;Priv. Conc.;963821350
;VALÈNCIA;;46010255;46008;CL.  MAESTRO GUERRERO, 3;46010255@edu.gva.es;;39,47348;-0,392745;CENTRE PRIVAT SAN PEDRO PASCUAL;;València;Priv. Conc.;963856808
;VALÈNCIA;;46010267;46018;AV.  TRES CRUCES, 49;46010267@edu.gva.es;;39,464216;-0,405191;CENTRE PRIVAT LA PURÍSIMA-FRANCISCANAS;;València;Priv. Conc.;963792369
;VALÈNCIA;;46010553;46018;CL.  JUMILLA, 6;46010553@edu.gva.es;;39,468411;-0,404541;CENTRE PRIVAT NUESTRA SEÑORA DE FÁTIMA;;València;Priv. Conc.;963793568
;VALÈNCIA;;46010577;46019;CL.  PADRE VIÑAS, 66-68;46010577@edu.gva.es;;39,493792;-0,370799;CENTRE PRIVAT MERCERATOR;;València;Priv. Conc.;963389894
;VALÈNCIA;;46010620;46009;CL.  LUZ CASANOVA, 8;46010620@edu.gva.es;;39,488344;-0,373433;CENTRE PRIVAT LUZ CASANOVA;;València;Priv. Conc.;963657568
;VALÈNCIA;;46010668;46009;CL.  MARCHALENES, 80;46010668@edu.gva.es;;39,486298;-0,386206;CENTRE PRIVAT MANTELLATE;;València;Priv. Conc.;963494425
;VALÈNCIA;;46010723;46025;AV.  BURJASSOT, 150;46010723@edu.gva.es;;39,490699;-0,39157;CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN-S.VICENTE PAÚL;;València;Priv. Conc.;963491210
;VALÈNCIA;;46010735;46009;CL.  RUAYA, 16-18;46010735@edu.gva.es;;39,485595;-0,375043;CENTRE PRIVAT MERCURIO;;València;Priv. Conc.;963472036
;VALÈNCIA;;46010747;46009;CL.  RICARDO MICO, 26;46010747@edu.gva.es;;39,483549;-0,387472;CENTRE PRIVAT MARÍA INMACULADA;;València;Priv. Conc.;963406143
;VALÈNCIA;;46010772;46018;CL.  DIBUJANTE MANUEL GAGO, 10-12;46010772@edu.gva.es;;39,462341;-0,391017;CENTRE PRIVAT HERMES SOCIEDAD COOPERATIVA VALENCIANA;;València;Priv. Conc.;963801442
;VALÈNCIA;;46010796;46019;AV.  DE LA CONSTITUCIÓN, 178;46010796@edu.gva.es;;39,492972;-0,37346;CENTRE PRIVAT MARÍA AUXILIADORA;;València;Priv. Conc.;963650850
;VALÈNCIA;;46010802;46009;CL.  VISITACIÓN, 13;46010802@edu.gva.es;;39,483839;-0,377355;CENTRE PRIVAT SANTÍSIMA TRINIDAD;;València;Priv. Conc.;963477917
;VALÈNCIA;;46010826;46009;CL.  DOCTOR OLÓRIZ, 36;46010826@edu.gva.es;;39,485528;-0,381281;CENTRE PRIVAT SANTIAGO APÓSTOL MARXALENES;;València;Priv. Conc.;963473715
;VALÈNCIA;;46010863;46009;CL.  GREGORIO GEA, 21;46010863@edu.gva.es;;39,482837;-0,385723;CENTRE PRIVAT SAN JUAN BOSCO;;València;Priv. Conc.;963495539
Q9655084C;VALÈNCIA;;46010899;46011;AV.  MEDITERRÁNEO, S/N;46010899@edu.gva.es;;39,467307;-0,326315;CEE PÚB. RUIZ JIMÉNEZ;;València;Púb.;961205710
;VALÈNCIA;;46010905;46009;AV.  PRIMADO REIG, 2;46010905@edu.gva.es;;39,491548;-0,373889;CENTRE PRIVAT SALESIANOS SAN ANTONIO ABAD;;València;Priv. Conc.;963655700
;VALÈNCIA;;46010930;46020;CL.  POETA RICARD SANMARTÍ, 3;46010930@edu.gva.es;;39,490215;-0,357088;CENTRE PRIVAT SAGRADA FAMILIA;;València;Priv. Conc.;963391550
;VALÈNCIA;;46011028;46020;CL.  SOLEDAD DOMENECH, 8-12;46011028@edu.gva.es;;39,484071;-0,361851;CENTRE PRIVAT CLARET;;València;Priv. Conc.;963694351
;VALÈNCIA;;46011065;46010;CL.  MICER MASCÓ, 5;46011065@edu.gva.es;;39,476146;-0,364705;CENTRE PRIVAT SAN JOSÉ DE CALASANZ;;València;Priv. Conc.;963690700
;VALÈNCIA;;46011077;46010;CL.  MICER MASCÓ, 1;46011077@edu.gva.es;;39,4768;-0,366418;CENTRE PRIVAT SAGRADO CORAZÓN DE JESÚS -ESCLAVAS-;;València;Priv. Conc.;963691100
;VALÈNCIA;;46011089;46021;AV.  BLASCO IBÁÑEZ, 56;46011089@edu.gva.es;;39,475657;-0,355189;CENTRE PRIVAT GUADALAVIAR;;València;Priv. Conc.;963393600
;VALÈNCIA;;46011090;46010;CL.  JAIME ROIG, 14-16;46011090@edu.gva.es;;39,482065;-0,363586;CENTRE ESTRANGER COLEGIO ALEMÁN DE VALENCIA;;València;Priv.;963690100
;VALÈNCIA;;46011107;46010;CL.  ALBORAIA, 9;46011107@edu.gva.es;;39,480767;-0,371475;CENTRE PRIVAT PÍO XII;;València;Priv. Conc.;963607000
;VALÈNCIA;;46011119;46021;AV.  BLASCO IBÁÑEZ, 35;46011119@edu.gva.es;;39,476519;-0,355071;CENTRE PRIVAT NUESTRA SEÑORA DEL PILAR;;València;Priv. Conc.;963694308
;VALÈNCIA;;46011181;46020;CL.  ARQUITECTO ARNAU, S/N;46011181@edu.gva.es;;39,486754;-0,355967;CEIP BENIMACLET;;València;Púb.;963618817
;VALÈNCIA;;46011223;46021;CL.  ABEN-AL-ABBAR, 12;46011223@edu.gva.es;;39,467251;-0,352458;CENTRE PRIVAT ENGEBA;;València;Priv. Conc.;963930132
;VALÈNCIA;;46011314;46011;CL.  JOSÉ AGUIRRE, 30-33;46011314@edu.gva.es;;39,461823;-0,334097;CENTRE PRIVAT LA PURÍSIMA;;València;Priv. Conc.;963670258
;VALÈNCIA;;46011387;46011;CL.  GRAN CANARIA, 1;46011387@edu.gva.es;;39,481785;-0,329457;CENTRE PRIVAT ESCUELAS PÍAS-MALVARROSA;;València;Priv. Conc.;963716277
;VALÈNCIA;;46011478;46011;CL.  VICENTE GALLART, 25;46011478@edu.gva.es;;39,46581;-0,332433;CENTRE PRIVAT PUREZA DE MARÍA;;València;Priv. Conc.;963712311
;VALÈNCIA;;46011481;46011;CL.  FELIPE VIVES CAÑAMÁS, 19;46011481@edu.gva.es;;39,473047;-0,333299;CENTRE PRIVAT CHINER VILLARROYA;;València;Priv. Conc.;963714463
;VALÈNCIA;;46011491;46023;CL.  RODRIGO PERTEGAZ, 29;46011491@edu.gva.es;;39,461478;-0,342852;CENTRE PRIVAT TRAFALGAR;;València;Priv. Conc.;963302494
;VALÈNCIA;;46011508;46021;AV.  DEL PUERTO, 51;46011508@edu.gva.es;;39,467077;-0,354694;CENTRE PRIVAT SANTA ANA;;València;Priv. Conc.;963690674
;VALÈNCIA;;46011511;46022;CL.  CONSERVA, 2;46011511@edu.gva.es;;39,464099;-0,345138;CENTRE PRIVAT LA ANUNCIACIÓN;;València;Priv. Conc.;963304412
Q9655539F;VALÈNCIA;;46011533;46011;CL.  PICO DE TEIDE, 1-3;46011533@edu.gva.es;;39,481301;-0,328785;CEIP MALVA-ROSA;;València;Púb.;962565200
;VALÈNCIA;;46011569;46022;CL.  RAMÓN DE CAMPOAMOR, 89;46011569@edu.gva.es;;39,469715;-0,341687;CEIP PROFESOR SANTIAGO GRISOLIA;;València;Púb.;963729577
Q9655516D;VALÈNCIA;;46011570;46023;AV.  BALEARES, 64;46011570@edu.gva.es;;39,459034;-0,341424;CEIP EL GRAU;;València;Púb.;962566000
;VALÈNCIA;;46011612;46023;AV.  FRANCIA, 3;46011612@edu.gva.es;;39,4606;-0,353536;CENTRE PRIVAT AVE MARÍA DE PEÑARROCHA;;València;Priv. Conc.;963370000
;VALÈNCIA;;46011624;46011;CL.  ESCALANTE, 329;46011624@edu.gva.es;;39,474134;-0,329815;CENTRE PRIVAT SANTIAGO APÓSTOL CABANYAL;;València;Priv. Conc.;963710722
;VALÈNCIA;;46011661;46024;CL.  PARQUE DE NAZARET, 82;46011661@edu.gva.es;;39,449359;-0,333152;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DESAMPARADOS;;València;Priv. Conc.;963678229
;VALÈNCIA;;46011697;46024;CL.  CARRERA DEL RIU, 67;46011697@edu.gva.es;;39,446745;-0,33967;CENTRE PRIVAT SANTA MAGDALENA SOFÍA;;València;Priv. Conc.;963671581
;VALÈNCIA;;46011776;46014;CL.  ARCHENA, 6;46011776@edu.gva.es;;39,471398;-0,406119;CENTRE PRIVAT SOM ESCOLA;;València;Priv. Conc.;963792352
;MISLATA;;46011791;46920;CL.  VIEJO DE XIRIVELLA, 5-26;46011791@edu.gva.es;;39,471885;-0,412103;CENTRE PRIVAT SANTA CRUZ;;València;Priv. Conc.;963835342
;VALÈNCIA;;46011818;46017;CL.  MÚSICO CABANILLES, 33;46011818@edu.gva.es;;39,444878;-0,391264;CENTRE PRIVAT SALGUI;;València;Priv. Conc.;963785073
;VALÈNCIA;;46011831;46017;CL.  JUAN DE GARAY, 23;46011831@edu.gva.es;;39,453518;-0,396278;CEIP IVAF-LUIS FORTICH;;València;Púb.;963883023
;VALÈNCIA;;46011867;46014;AV.  TRES CRUCES, 10;46011867@edu.gva.es;;39,46634;-0,406513;CENTRE PRIVAT SANTA MARÍA;;València;Priv. Conc.;963792355
;VALÈNCIA;;46011879;46014;AV.  DEL CID, 142;46011879@edu.gva.es;;39,470075;-0,409606;CENTRE PRIVAT PUREZA DE MARÍA;;València;Priv. Conc.;963791200
;VALÈNCIA;;46011892;46014;PZ.  MURCIA, 9;46011892@edu.gva.es;;39,465346;-0,40886;CENTRE PRIVAT CLARET FUENSANTA;;València;Priv. Conc.;963791914
;VALÈNCIA;;46011910;46017;CL.  DOCTOR ROYO VILANOVA, 3;46011910@edu.gva.es;;39,443398;-0,391552;CENTRE PRIVAT SAN MARCELINO;;València;Priv. Conc.;963587268
;VALÈNCIA;;46011922;46014;PZ.  MURCIA, 10;46011922@edu.gva.es;;39,464679;-0,409772;CENTRE PRIVAT JESÚS MARÍA-FUENSANTA;;València;Priv. Conc.;963793251
;VALÈNCIA;;46011961;46015;CL.  SAN CLEMENTE, 13;46011961@edu.gva.es;;39,489826;-0,402487;CENTRE PRIVAT NIÑO JESÚS;;València;Priv. Conc.;963494436
;VALÈNCIA;;46011971;46025;CL.  PINTOR MATARANA, 3-5;46011971@edu.gva.es;;39,493088;-0,393555;CENTRE PRIVAT MARJO;;València;Priv. Conc.;963491314
;VALÈNCIA;;46012011;46015;CL.  PADRE BARRANCO, 40;46012011@edu.gva.es;;39,488186;-0,402423;CENTRE PRIVAT SAGRADA FAMILIA;;València;Priv. Conc.;963405410
;VALÈNCIA;;46012021;46019;CL.  PADRE VIÑAS, 94;46012021@edu.gva.es;;39,496176;-0,368493;CENTRE PRIVAT MARNI;;València;Priv. Conc.;963650198
;VALÈNCIA;;46012070;46025;CL.  JOSÉ GROLLO, 20;46012070@edu.gva.es;;39,490943;-0,390664;CENTRE PRIVAT SAN ROQUE;;València;Priv. Conc.;963491658
;VALÈNCIA;;46012094;46015;AV.  DE LES CORTS VALENCIANES, 1;46012094@edu.gva.es;;39,48687;-0,397782;CENTRE PRIVAT ESCUELAS SAN JOSÉ (I. POLIT.);;València;Priv. Conc.;963499011
Q9655553G;VALÈNCIA;;46012136;46003;CL.  DE L'HORT D'EN CENDRA, 3;46012136@edu.gva.es;;39,478807;-0,381419;CEIP SANTA TERESA;;València;Púb.;962566740
Q9655068F;VALÈNCIA;;46012151;46004;CL.  CIRILO AMORÓS, 3;46012151@edu.gva.es;;39,466307;-0,374104;CEIP SAN JUAN DE RIBERA;;València;Púb.;961207735
Q9655146J;VALÈNCIA;;46012197;46006;CL.  MAESTRO AGUILAR, 15;46012197@edu.gva.es;;39,46113;-0,369877;CEIP JAIME BALMES;;València;Púb.;961205775
Q9655156I;VALÈNCIA;;46012227;46006;PZ.  PARQUE MONTEOLIVETE, 3;46012227@edu.gva.es;;39,460194;-0,360328;CEIP MONTOLIVET;;València;Púb.;962566700
Q9655534G;VALÈNCIA;;46012240;46007;CL.  FRANCO TORMO, 2;46012240@edu.gva.es;;39,457933;-0,389832;CEIP JESÚS;;València;Púb.;962566660
Q9655756F;VALÈNCIA;;46012252;46017;AV.  GASPAR AGUILAR, 96;46012252@edu.gva.es;;39,450769;-0,394151;CEIP SANTO ÁNGEL DE LA GUARDA;;València;Púb.;961205525
Q9655538H;VALÈNCIA;;46012306;46007;CL.  CUENCA, 17;46012306@edu.gva.es;;39,468277;-0,384809;CEIP LUIS VIVES;;València;Púb.;962566270
Q4680002E;VALÈNCIA;;46012321;46018;CL.  SANTA CRUZ DE TENERIFE, 1;46012321@edu.gva.es;;39,467281;-0,399907;CEIP SECTOR AÉREO;;València;Púb.;962566770
Q4668009F;VALÈNCIA;;46012343;46008;CL.  GUILLEM DE CASTRO, 153;46012343@edu.gva.es;;39,477103;-0,384087;CEIP CERVANTES;;València;Púb.;961205505
Q9655038I;VALÈNCIA;;46012355;46018;CL.  MIGUEL PAREDES, 5;46012355@edu.gva.es;;39,467265;-0,402618;CEIP GASPAR GIL POLO;;València;Púb.;962566030
Q9655094B;VALÈNCIA;;46012367;46008;CL.  JUAN LLORENS, 59;46012367@edu.gva.es;;39,470218;-0,388947;CEIP TEODORO LLORENTE;;València;Púb.;961205780
